0,1,2,3,4,5,6,7,8
61.4,-0.781564079,1.032386263,0.521439609,0.500953007,0.94935329,0.949612912,1.095337407,0.868455047
61.5,-0.781564079,1.032386263,1.360118701,-0.622260013,0.138613775,0.071189509,-0.297971896,-0.531197601
61.7,-0.781564079,1.032386263,0.776689768,0.500953007,0.249184394,-0.319074334,-0.080127616,0.276049027
61.9,-0.781564079,1.032386263,0.412046684,0.500953007,0.20920426,1.544189437,1.427009167,0.982346761
62.2,-0.781564079,1.032386263,0.813154076,-0.996664354,-0.396557157,-1.34863154,-0.95090981,-0.93793065
62.3,-0.781564079,1.032386263,-0.645418258,-0.996664354,-0.701555395,-0.681725445,-0.484265148,-0.679073419
62.5,-0.781564079,1.032386263,1.505975934,0.500953007,-0.008263257,0.506487853,1.575261476,0.91613002
62.6,-0.781564079,1.032386263,-0.937132724,0.500953007,-0.815476638,-1.209945967,-1.730797031,-1.483665012
62.9,-0.781564079,1.032386263,0.193260834,0.500953007,-0.815476638,0.705980772,0.915355342,0.479541092
63.2,-0.781564079,1.032386263,-0.244310866,-0.996664354,-0.157581458,1.302381038,0.650430548,1.351281169
63.9,-0.781564079,1.032386263,-0.791275491,0.500953007,-0.815476638,0.037880286,0.349805941,0.909215766
60,-0.781564079,1.422702431,0.484975301,1.249761688,0.314242359,-0.561531936,-0.652055086,-1.219265258
60.7,-0.781564079,1.422702431,0.521439609,1.249761688,0.064158105,-0.215747413,0.084909298,0.577843989
60.9,-0.781564079,1.422702431,1.578904551,1.249761688,0.288135407,-0.257570747,0.039432035,-0.058563962
61.5,-0.781564079,1.422702431,1.177797159,1.249761688,0.405108112,0.761536828,0.391450934,1.619818773
61.3,-0.781564079,1.422702431,0.448510993,1.624166028,1.189537245,1.346511414,1.41974477,0.652807402
62.1,-0.781564079,1.422702431,-1.593490274,-0.247855673,0.046195166,0.949612912,1.095337407,0.868455047
62.2,-0.781564079,1.422702431,0.448510993,1.249761688,-0.633914657,-1.34863154,-0.95090981,-0.93793065
62.4,-0.781564079,1.422702431,-0.827739799,1.624166028,-0.195713429,0.071189509,-0.297971896,-0.531197601
63.2,-0.781564079,1.422702431,-0.353703791,-0.247855673,-0.673075084,-1.089860338,-1.024272609,-1.231200666
63.5,-0.781564079,1.422702431,0.010939293,1.249761688,-0.256041961,-0.257570747,0.039432035,-0.058563962
63.6,-0.781564079,1.422702431,-1.010061341,-0.247855673,-0.513763345,0.037880286,0.349805941,0.909215766
63.8,-0.781564079,1.422702431,-1.593490274,-0.247855673,-0.815476638,-1.009918894,-1.481687617,-1.707178262
64.4,-0.781564079,1.422702431,-1.301775808,1.249761688,-0.815476638,-0.215747413,0.084909298,0.577843989
64.5,-0.781564079,1.422702431,-0.754811183,1.249761688,-0.815476638,1.028251225,0.458784483,-0.527895721
64.5,-0.781564079,1.422702431,-1.228847191,-0.247855673,-0.713247312,1.4642641,1.732874822,1.362610897
65,-0.781564079,1.422702431,-0.900668416,1.249761688,-0.815476638,-0.017471957,-0.455326042,0.168437789
74.5,0.87429202,1.227544347,2.125869176,1.249761688,2.640134411,0.761536828,0.391450934,1.619818773
75.4,0.87429202,1.227544347,-0.681882566,-0.247855673,0.956202127,1.346511414,1.41974477,0.652807402
75.8,0.87429202,1.227544347,-0.207846558,1.249761688,0.444777117,-0.319074334,-0.080127616,0.276049027
76,0.87429202,1.227544347,0.594368226,1.249761688,0.94935329,0.949612912,1.095337407,0.868455047
76.2,0.87429202,1.227544347,0.010939293,-0.247855673,-0.117259333,-0.486224956,-0.251763581,-0.364617011
77,0.87429202,1.227544347,-0.061989324,-0.247855673,-0.620805337,1.544189437,1.427009167,0.982346761
77,0.87429202,1.227544347,-0.171382249,-1.745473034,-0.781738424,-0.10657238,-0.353475477,-0.268545982
77.1,0.87429202,1.227544347,0.594368226,1.249761688,1.315300302,-0.257570747,0.039432035,-0.058563962
77.4,0.87429202,1.227544347,0.813154076,1.249761688,2.041525744,0.071189509,-0.297971896,-0.531197601
77.8,0.87429202,1.227544347,-1.010061341,-0.247855673,-0.815476638,-1.34863154,-0.95090981,-0.93793065
77.9,0.87429202,1.227544347,-0.718346874,1.249761688,-0.673075084,-0.017471957,-0.455326042,0.168437789
75.8,0.87429202,-0.528878407,-0.754811183,0.126548667,0.466849357,0.949612912,1.095337407,0.868455047
76.2,0.87429202,-0.528878407,0.448510993,-0.247855673,0.437657039,0.071189509,-0.297971896,-0.531197601
76.3,0.87429202,-0.528878407,-0.900668416,-0.247855673,-0.366626939,-1.34863154,-0.95090981,-0.93793065
76.6,0.87429202,-0.528878407,1.615368859,-0.247855673,-0.673075084,1.4642641,1.732874822,1.362610897
76.4,0.87429202,0.446912012,0.375582376,1.249761688,1.918633203,-0.017471957,-0.455326042,0.168437789
76.5,0.87429202,0.446912012,1.396583009,1.249761688,0.061004928,0.420657397,0.779527804,0.7362705
76.5,0.87429202,0.446912012,0.594368226,1.249761688,-0.106167002,-0.659273848,-1.147324054,-1.408510509
76.6,0.87429202,0.446912012,0.959011309,1.249761688,0.405108112,1.028251225,0.458784483,-0.527895721
76.7,0.87429202,0.446912012,0.557903918,1.249761688,2.275154912,0.037880286,0.349805941,0.909215766
77.2,0.87429202,0.446912012,-0.791275491,-0.247855673,-0.576621765,-0.681725445,-0.484265148,-0.679073419
77.3,0.87429202,0.446912012,1.433047318,1.249761688,-0.46659283,-1.34863154,-0.95090981,-0.93793065
77.7,0.87429202,0.446912012,0.120332218,-0.247855673,-0.450928659,-1.216659815,-0.942614424,-1.224890553
78.1,0.87429202,0.446912012,-0.536025333,1.249761688,-0.195713429,0.071189509,-0.297971896,-0.531197601
78.7,0.87429202,0.446912012,0.776689768,1.249761688,-0.09701333,0.761536828,0.391450934,1.619818773
78.8,0.87429202,0.446912012,-0.025525016,-0.247855673,-0.815476638,-0.10657238,-0.353475477,-0.268545982
78.8,0.87429202,0.446912012,-0.061989324,1.249761688,-0.734104322,-1.007221339,-1.317641336,-1.12798043
61.5,-0.781564079,1.227544347,0.156796526,1.249761688,1.665972159,1.346511414,1.41974477,0.652807402
63.1,-0.781564079,1.227544347,-1.702883199,-0.247855673,-0.302831043,-0.215747413,0.084909298,0.577843989
63.5,-0.781564079,1.227544347,0.047403601,-0.247855673,-0.309044929,0.037880286,0.349805941,0.909215766
63.5,-0.781564079,1.227544347,0.375582376,-0.247855673,-0.507177273,-0.764345138,-1.289621382,-0.767017523
63.9,-0.781564079,1.227544347,0.448510993,-0.247855673,-0.37911759,-1.089860338,-1.024272609,-1.231200666
64,-0.781564079,1.227544347,-0.426632408,-0.247855673,-0.157581458,-0.659273848,-1.147324054,-1.408510509
64.1,-0.781564079,1.227544347,-0.645418258,-1.745473034,-0.466902399,-0.10657238,-0.353475477,-0.268545982
64.6,-0.781564079,1.227544347,1.177797159,-0.247855673,-0.815476638,-0.320040357,-0.508904473,-0.324895866
64.7,-0.781564079,1.227544347,0.120332218,1.249761688,-0.815476638,-1.34863154,-0.95090981,-0.93793065
64.9,-0.781564079,1.227544347,-0.608953949,1.249761688,0.077584537,-1.281837268,-1.246411859,-1.515503792
65.1,-0.781564079,1.227544347,-1.010061341,-0.247855673,-0.701555395,-0.597861208,-0.478010605,-0.107926899
67.9,-0.781564079,1.227544347,-1.775811816,-0.247855673,-0.815476638,-1.209945967,-1.730797031,-1.483665012
62,-0.781564079,-1.309510742,0.959011309,-0.996664354,0.75900988,0.506487853,1.575261476,0.91613002
62.2,-0.781564079,-1.309510742,0.047403601,0.500953007,2.956265861,0.972839618,1.471087326,1.510711952
62.4,-0.781564079,-1.309510742,-0.098453633,0.500953007,0.35402849,1.544189437,1.427009167,0.982346761
62.6,-0.781564079,-1.309510742,0.339118068,-0.996664354,0.938651598,-0.334850361,-0.013152868,-0.119486665
62.8,-0.781564079,-1.309510742,0.594368226,0.500953007,-0.021625448,3.12078674,2.590966535,1.740358387
62.9,-0.781564079,-1.309510742,0.229725143,0.500953007,-0.554407122,0.705980772,0.915355342,0.479541092
63.6,-0.781564079,-1.309510742,-1.010061341,-0.996664354,-0.373675816,-0.017471957,-0.455326042,0.168437789
63.8,-0.781564079,-1.309510742,0.776689768,0.500953007,0.685969749,1.4642641,1.732874822,1.362610897
64,-0.781564079,-1.309510742,-1.192382883,0.500953007,-0.35379581,-1.216659815,-0.942614424,-1.224890553
64.6,-0.781564079,-1.309510742,-0.134917941,-0.996664354,-0.784148296,-0.659273848,-1.147324054,-1.408510509
64.7,-0.781564079,-1.309510742,1.177797159,0.500953007,-0.721491612,1.346511414,1.41974477,0.652807402
66,-0.781564079,-1.309510742,0.959011309,0.500953007,-0.043660214,0.761536828,0.391450934,1.619818773
60.5,-0.781564079,-1.309510742,0.886082693,-0.247855673,1.638576813,-0.659273848,-1.147324054,-1.408510509
61,-0.781564079,-1.309510742,0.448510993,-0.247855673,1.173484706,-0.334850361,-0.013152868,-0.119486665
61.9,-0.781564079,-1.309510742,0.047403601,-0.247855673,0.26641917,3.12078674,2.590966535,1.740358387
62.3,-0.781564079,-1.309510742,-0.864204108,-0.247855673,0.698626624,0.972839618,1.471087326,1.510711952
61.5,-0.781564079,0.642070096,0.156796526,-0.996664354,0.938651598,0.705980772,0.915355342,0.479541092
62.4,-0.781564079,0.642070096,-0.390168099,0.500953007,0.289242975,0.071189509,-0.297971896,-0.531197601
62.5,-0.781564079,0.642070096,0.521439609,-0.996664354,0.409176728,1.544189437,1.427009167,0.982346761
62.5,-0.781564079,0.642070096,-0.827739799,-0.996664354,0.359252418,-0.257570747,0.039432035,-0.058563962
62.7,-0.781564079,0.642070096,-0.061989324,0.500953007,0.468985381,1.346511414,1.41974477,0.652807402
62.8,-0.781564079,0.642070096,-1.557025966,-0.996664354,-0.601874307,0.761536828,0.391450934,1.619818773
62.9,-0.781564079,0.642070096,-0.025525016,0.500953007,0.158312657,1.302381038,0.650430548,1.351281169
62.9,-0.781564079,0.642070096,0.849618384,0.500953007,-0.637949367,0.390965225,0.716052194,1.236077934
63.2,-0.781564079,0.642070096,0.922547001,0.500953007,0.517808771,0.949612912,1.095337407,0.868455047
63.3,-0.781564079,0.642070096,-0.061989324,0.500953007,0.716764085,-0.409824948,-0.676512158,-0.298956119
61.4,-0.781564079,1.422702431,1.615368859,1.249761688,0.080229138,-0.561531936,-0.652055086,-1.219265258
61.9,-0.781564079,1.422702431,0.557903918,1.249761688,-0.43573916,0.705980772,0.915355342,0.479541092
61.9,-0.781564079,1.422702431,0.047403601,-0.247855673,2.283181182,0.761536828,0.391450934,1.619818773
62.3,-0.781564079,1.422702431,0.484975301,1.249761688,0.267131178,0.037880286,0.349805941,0.909215766
62.4,-0.781564079,1.422702431,-0.463096716,-0.247855673,-0.157581458,-0.659273848,-1.147324054,-1.408510509
62.9,-0.781564079,1.422702431,-0.864204108,-0.247855673,-0.77479048,-0.257570747,0.039432035,-0.058563962
62.9,-0.781564079,1.422702431,1.505975934,1.249761688,-0.519281405,-1.009918894,-1.481687617,-1.707178262
63.2,-0.781564079,1.422702431,1.177797159,-0.247855673,-0.815476638,-0.306381799,-0.371973021,-0.156171723
63.2,-0.781564079,1.422702431,-1.484097349,-0.247855673,-0.527255893,-0.409824948,-0.676512158,-0.298956119
63.3,-0.781564079,1.422702431,0.193260834,-0.247855673,-0.620805337,-0.017471957,-0.455326042,0.168437789
63.6,-0.781564079,1.422702431,-1.629954583,-0.247855673,-0.815476638,-1.007221339,-1.317641336,-1.12798043
64.1,-0.781564079,1.422702431,0.010939293,-0.247855673,-0.815476638,1.346511414,1.41974477,0.652807402
59.6,-0.781564079,2.008176682,-0.171382249,0.500953007,2.956265861,0.972839618,1.471087326,1.510711952
60.9,-0.781564079,2.008176682,-0.061989324,0.500953007,1.752023384,1.346511414,1.41974477,0.652807402
61.1,-0.781564079,2.008176682,-0.353703791,-0.996664354,0.543691427,-0.260363581,-0.108409091,-0.600432131
61.3,-0.781564079,2.008176682,0.156796526,-0.996664354,1.221703243,-1.089860338,-1.024272609,-1.231200666
61.7,-0.781564079,2.008176682,-0.426632408,-0.996664354,-0.53067353,-0.681725445,-0.484265148,-0.679073419
61.7,-0.781564079,2.008176682,-0.645418258,0.500953007,-0.008771834,1.544189437,1.427009167,0.982346761
61.8,-0.781564079,2.008176682,-0.207846558,-0.996664354,-0.596178245,-1.007221339,-1.317641336,-1.12798043
62.3,-0.781564079,2.008176682,-0.134917941,0.500953007,-0.338102813,1.302381038,0.650430548,1.351281169
62.4,-0.781564079,2.008176682,-0.536025333,0.500953007,-0.442068118,0.390965225,0.716052194,1.236077934
62.7,-0.781564079,2.008176682,0.193260834,0.500953007,0.655887421,0.071189509,-0.297971896,-0.531197601
63.7,-0.781564079,2.008176682,0.156796526,0.500953007,-0.642031545,3.12078674,2.590966535,1.740358387
61.5,-0.781564079,-0.138562239,-0.681882566,0.500953007,4.207026179,1.4642641,1.732874822,1.362610897
61.9,-0.781564079,-0.138562239,-0.207846558,-0.996664354,0.423733331,-0.681725445,-0.484265148,-0.679073419
61.9,-0.781564079,-0.138562239,-0.061989324,-0.996664354,2.630640974,3.12078674,2.590966535,1.740358387
62.1,-0.781564079,-0.138562239,0.521439609,0.500953007,-0.043660214,-0.017471957,-0.455326042,0.168437789
62.1,-0.781564079,-0.138562239,0.047403601,0.500953007,1.749650025,1.544189437,1.427009167,0.982346761
62.2,-0.781564079,-0.138562239,0.776689768,0.500953007,0.685969749,0.972839618,1.471087326,1.510711952
81.6,1.702220069,1.813018598,0.302653759,-1.745473034,2.630640974,3.12078674,2.590966535,1.740358387
83,1.702220069,1.813018598,0.448510993,-0.622260013,0.517808771,0.949612912,1.095337407,0.868455047
84.3,1.702220069,1.813018598,-0.900668416,-0.622260013,-0.489173648,-1.089860338,-1.024272609,-1.231200666
84.4,1.702220069,1.813018598,0.412046684,-0.247855673,-0.074470732,-1.216659815,-0.942614424,-1.224890553
84.6,1.702220069,1.813018598,-0.098453633,-0.622260013,-0.233845401,-1.34863154,-0.95090981,-0.93793065
84.9,1.702220069,1.813018598,0.849618384,-0.622260013,-0.50415124,0.972839618,1.471087326,1.510711952
85,1.702220069,1.813018598,0.557903918,-0.622260013,-0.558204497,0.071189509,-0.297971896,-0.531197601
85.2,1.702220069,1.813018598,0.630832534,-0.622260013,-0.596178245,-0.319074334,-0.080127616,0.276049027
85.5,1.702220069,1.813018598,-0.426632408,-0.996664354,-0.663581647,-0.257570747,0.039432035,-0.058563962
85.5,1.702220069,1.813018598,0.995475618,0.500953007,-0.815476638,0.037880286,0.349805941,0.909215766
61,-0.781564079,2.008176682,-0.207846558,0.500953007,0.504585769,1.302381038,0.650430548,1.351281169
61.1,-0.781564079,2.008176682,-0.171382249,-0.996664354,1.847432426,-0.257570747,0.039432035,-0.058563962
61.4,-0.781564079,2.008176682,0.302653759,0.500953007,1.407316689,0.390965225,0.716052194,1.236077934
61.4,-0.781564079,2.008176682,3.402119968,0.500953007,0.967153485,3.12078674,2.590966535,1.740358387
61.6,-0.781564079,2.008176682,-0.171382249,-0.996664354,1.649019593,1.544189437,1.427009167,0.982346761
62,-0.781564079,2.008176682,1.250725776,0.500953007,1.523570605,1.346511414,1.41974477,0.652807402
62.1,-0.781564079,2.008176682,-0.280775174,0.500953007,2.237612684,0.071189509,-0.297971896,-0.531197601
62.7,-0.781564079,2.008176682,-0.718346874,-0.996664354,-0.815476638,-1.34863154,-0.95090981,-0.93793065
63.2,-0.781564079,2.008176682,0.740225459,1.249761688,-0.815476638,0.506487853,1.575261476,0.91613002
63.3,-0.781564079,2.008176682,0.229725143,0.500953007,0.800529705,-0.319074334,-0.080127616,0.276049027
63.4,-0.781564079,2.008176682,1.433047318,-0.996664354,-0.815476638,-0.045338554,0.111307542,0.590176893
60.8,-0.781564079,2.008176682,0.703761151,-0.996664354,1.905687607,-0.659273848,-1.147324054,-1.408510509
61.3,-0.781564079,2.008176682,0.594368226,0.500953007,4.422255957,0.506487853,1.575261476,0.91613002
61.4,-0.781564079,2.008176682,-0.061989324,0.500953007,0.468985381,0.390965225,0.716052194,1.236077934
61.5,-0.781564079,2.008176682,-1.265311499,0.500953007,-0.637474695,-0.681725445,-0.484265148,-0.679073419
61.6,-0.781564079,2.008176682,-0.973597033,0.500953007,1.583198431,-1.291941128,-1.122955434,-1.633259609
61.7,-0.781564079,2.008176682,-0.791275491,-0.996664354,0.359252418,-0.257570747,0.039432035,-0.058563962
61.9,-0.781564079,2.008176682,-1.447633041,-0.996664354,-0.343517201,-1.34863154,-0.95090981,-0.93793065
62.3,-0.781564079,2.008176682,1.031939926,0.500953007,0.908395891,1.028251225,0.458784483,-0.527895721
62.3,-0.781564079,2.008176682,0.594368226,-0.996664354,6.660604958,1.4642641,1.732874822,1.362610897
62.5,-0.781564079,2.008176682,-1.374704424,-0.996664354,-0.293337606,1.302381038,0.650430548,1.351281169
63.6,-0.781564079,2.008176682,-0.025525016,0.500953007,0.103818265,0.071189509,-0.297971896,-0.531197601
61.3,-0.781564079,-0.333720323,-0.937132724,-0.996664354,3.841054185,-0.045338554,0.111307542,0.590176893
61.4,-0.781564079,-0.333720323,-1.374704424,-0.996664354,1.393171468,0.037880286,0.349805941,0.909215766
61.8,-0.781564079,-0.333720323,-0.536025333,-0.996664354,1.213357141,1.302381038,0.650430548,1.351281169
61.9,-0.781564079,-0.333720323,-0.317239483,0.500953007,0.522148628,1.346511414,1.41974477,0.652807402
62,-0.781564079,-0.333720323,0.339118068,-0.996664354,0.050324811,-1.007221339,-1.317641336,-1.12798043
62.1,-0.781564079,-0.333720323,1.323654393,0.500953007,-0.285304698,-0.257570747,0.039432035,-0.058563962
62.4,-0.781564079,-0.333720323,0.339118068,0.500953007,-0.095738497,-1.34863154,-0.95090981,-0.93793065
74.7,0.87429202,-0.724036491,0.740225459,1.249761688,0.136050547,0.261414337,0.552914904,1.022255731
74.8,0.87429202,-0.724036491,-1.520561658,-0.247855673,-0.440374191,-1.007221339,-1.317641336,-1.12798043
75,0.87429202,-0.724036491,-0.645418258,0.500953007,1.220865587,0.705980772,0.915355342,0.479541092
75.1,0.87429202,-0.724036491,2.344655026,1.249761688,1.093903359,0.390965225,0.716052194,1.236077934
75.9,0.87429202,-0.724036491,2.235262101,1.249761688,-0.133551195,1.346511414,1.41974477,0.652807402
76.3,0.87429202,-0.724036491,-0.061989324,0.500953007,-0.202054559,0.761536828,0.391450934,1.619818773
76.8,0.87429202,-0.724036491,-0.280775174,-0.996664354,0.231079851,1.544189437,1.427009167,0.982346761
76.9,0.87429202,-0.724036491,-0.244310866,-0.996664354,-0.630354618,-0.10657238,-0.353475477,-0.268545982
77.1,0.87429202,-0.724036491,-1.046525649,-0.247855673,-0.815476638,-1.089860338,-1.024272609,-1.231200666
77.4,0.87429202,-0.724036491,-0.499561024,-0.247855673,-0.815476638,-0.692330085,-0.586424479,-0.890224055
77.6,0.87429202,-0.724036491,0.047403601,1.249761688,-0.616114462,0.420657397,0.779527804,0.7362705
77.8,0.87429202,-0.724036491,0.156796526,-0.996664354,-0.109797825,-0.215747413,0.084909298,0.577843989
78.3,0.87429202,-0.724036491,-0.499561024,-0.996664354,-0.714261995,-0.548531273,-1.749541335,-1.431206504
81.9,0.87429202,-0.724036491,-0.900668416,-0.996664354,-0.815476638,-1.216659815,-0.942614424,-1.224890553
74.3,0.87429202,-0.724036491,-0.937132724,-0.996664354,-0.373675816,0.037880286,0.349805941,0.909215766
74.6,0.87429202,-0.724036491,0.740225459,-0.996664354,0.050324811,1.4642641,1.732874822,1.362610897
75.1,0.87429202,-0.724036491,1.469511626,0.500953007,3.788128274,0.705980772,0.915355342,0.479541092
75.6,0.87429202,-0.724036491,0.630832534,-2.494281715,-0.095738497,-1.432006406,-0.710908639,-1.394060424
75.6,0.87429202,-0.724036491,1.104868543,-0.247855673,0.815495829,-0.10657238,-0.353475477,-0.268545982
76.1,0.87429202,-0.724036491,0.886082693,-0.247855673,-0.549796024,-0.561531936,-0.652055086,-1.219265258
76.2,0.87429202,-0.724036491,1.834154709,0.500953007,2.994002273,-0.320040357,-0.508904473,-0.324895866
76.3,0.87429202,-0.724036491,-0.171382249,-0.996664354,-0.100620836,-0.215747413,0.084909298,0.577843989
76.5,0.87429202,-0.724036491,1.834154709,1.249761688,-0.628542234,0.972839618,1.471087326,1.510711952
76.8,0.87429202,-0.724036491,-0.608953949,-0.996664354,-0.398240084,-0.746172244,-0.477521605,-0.271510283
76.9,0.87429202,-0.724036491,0.484975301,-0.996664354,-0.579700351,-1.216659815,-0.942614424,-1.224890553
77.4,0.87429202,-0.724036491,-0.718346874,-1.745473034,-0.815476638,-0.241928837,-0.367153926,-0.717158294
77.8,0.87429202,-0.724036491,-0.025525016,-0.996664354,-0.815476638,-0.597861208,-0.478010605,-0.107926899
78,0.87429202,-0.724036491,-0.864204108,0.500953007,-0.637474695,-0.681725445,-0.484265148,-0.679073419
74.7,0.87429202,0.446912012,-0.463096716,-0.247855673,0.8891649,0.949612912,1.095337407,0.868455047
75.4,0.87429202,0.446912012,0.302653759,-0.996664354,0.593349405,1.302381038,0.650430548,1.351281169
75.5,0.87429202,0.446912012,1.141332851,0.500953007,0.538433523,1.544189437,1.427009167,0.982346761
75.5,0.87429202,0.446912012,0.630832534,0.500953007,0.242851713,0.037880286,0.349805941,0.909215766
75.9,0.87429202,0.446912012,0.010939293,0.500953007,-0.23529202,-0.597861208,-0.478010605,-0.107926899
76.1,0.87429202,0.446912012,0.266189451,0.500953007,-0.815476638,0.972839618,1.471087326,1.510711952
76.6,0.87429202,0.446912012,0.339118068,1.249761688,-0.794445024,-0.692330085,-0.586424479,-0.890224055
76.7,0.87429202,0.446912012,1.360118701,-0.247855673,-0.70806518,-1.34863154,-0.95090981,-0.93793065
77.3,0.87429202,0.446912012,-2.833276758,-0.996664354,-0.815476638,-1.291941128,-1.122955434,-1.633259609
77.4,0.87429202,0.446912012,0.156796526,-0.996664354,-0.815476638,-0.681725445,-0.484265148,-0.679073419
77.8,0.87429202,0.446912012,3.037476884,1.249761688,-0.750378785,-1.007221339,-1.317641336,-1.12798043
79.7,0.87429202,0.446912012,-1.958133358,-0.247855673,-0.815476638,-1.009918894,-1.481687617,-1.707178262
79.7,0.87429202,0.446912012,-0.973597033,-0.996664354,-0.815476638,0.261414337,0.552914904,1.022255731
79.8,0.87429202,0.446912012,1.870619018,-1.745473034,-0.76461894,-0.10657238,-0.353475477,-0.268545982
74.7,0.87429202,0.642070096,0.448510993,0.500953007,0.522148628,1.346511414,1.41974477,0.652807402
74.7,0.87429202,0.642070096,-0.864204108,0.500953007,0.231079851,0.949612912,1.095337407,0.868455047
74.9,0.87429202,0.642070096,0.484975301,0.500953007,0.655887421,0.972839618,1.471087326,1.510711952
75,0.87429202,0.642070096,0.156796526,-0.247855673,0.186811224,-0.10657238,-0.353475477,-0.268545982
75.3,0.87429202,0.642070096,1.323654393,0.500953007,0.517808771,-0.045338554,0.111307542,0.590176893
76.8,0.87429202,0.642070096,0.047403601,-0.996664354,-0.541353646,0.071189509,-0.297971896,-0.531197601
76.9,0.87429202,0.642070096,-1.447633041,-0.996664354,0.327651838,-0.746172244,-0.477521605,-0.271510283
77.1,0.87429202,0.642070096,-0.973597033,0.500953007,-0.637474695,-0.681725445,-0.484265148,-0.679073419
77.2,0.87429202,0.642070096,1.141332851,0.500953007,-0.815476638,1.028251225,0.458784483,-0.527895721
77.7,0.87429202,0.642070096,-1.666418891,-0.996664354,-0.48548477,-0.548531273,-1.749541335,-1.431206504
78.9,0.87429202,0.642070096,-1.265311499,0.500953007,-0.815476638,0.261414337,0.552914904,1.022255731
79,0.87429202,0.642070096,1.031939926,-0.996664354,-0.815476638,-1.007221339,-1.317641336,-1.12798043
79.3,0.87429202,0.642070096,-1.374704424,-0.996664354,-0.448650235,-0.334850361,-0.013152868,-0.119486665
80.8,0.87429202,0.642070096,-0.937132724,-0.247855673,-0.420894877,-0.561531936,-0.652055086,-1.219265258
61.4,-0.781564079,1.422702431,-1.010061341,-0.996664354,0.462068734,0.949612912,1.095337407,0.868455047
62,-0.781564079,1.422702431,0.010939293,0.500953007,0.126345333,-1.216659815,-0.942614424,-1.224890553
62.4,-0.781564079,1.422702431,1.214261468,0.500953007,-0.112180492,1.544189437,1.427009167,0.982346761
62.5,-0.781564079,1.422702431,-0.317239483,0.500953007,0.287186063,0.071189509,-0.297971896,-0.531197601
62.6,-0.781564079,1.422702431,-2.249847824,-0.996664354,-0.623782238,-0.548531273,-1.749541335,-1.431206504
62.6,-0.781564079,1.422702431,1.104868543,0.500953007,-0.64886682,-1.332848174,-1.658313138,-1.912458751
62.8,-0.781564079,1.422702431,-0.791275491,-0.996664354,-0.413904255,-0.659273848,-1.147324054,-1.408510509
63,-0.781564079,1.422702431,-0.390168099,-0.996664354,0.100640027,0.705980772,0.915355342,0.479541092
63.1,-0.781564079,1.422702431,1.031939926,-0.996664354,-0.76065204,1.302381038,0.650430548,1.351281169
64,-0.781564079,1.422702431,-1.228847191,0.500953007,-0.564849903,-0.528151548,-0.946511561,-0.735166125
64.4,-0.781564079,1.422702431,-0.864204108,-0.996664354,-0.119780318,-0.561531936,-0.652055086,-1.219265258
64.4,-0.781564079,1.422702431,-0.827739799,-0.996664354,-0.696428939,-0.257570747,0.039432035,-0.058563962
75.4,0.87429202,-1.309510742,-1.010061341,-0.247855673,0.698626624,-0.692330085,-0.586424479,-0.890224055
75.6,0.87429202,-1.309510742,-0.207846558,-0.247855673,0.070261029,-0.260363581,-0.108409091,-0.600432131
76.2,0.87429202,-1.309510742,-1.484097349,-0.247855673,-0.461913922,-1.007221339,-1.317641336,-1.12798043
76.2,0.87429202,-1.309510742,-0.718346874,-0.247855673,-0.433840473,-1.34863154,-0.95090981,-0.93793065
76.5,0.87429202,-1.309510742,-1.702883199,-3.243090395,0.327651838,-1.432006406,-0.710908639,-1.394060424
77.5,0.87429202,-1.309510742,0.594368226,-0.996664354,-0.425612828,-0.528151548,-0.946511561,-0.735166125
77.7,0.87429202,-1.309510742,-1.301775808,-0.996664354,-0.428619083,0.761536828,0.391450934,1.619818773
77.7,0.87429202,-1.309510742,-0.134917941,0.500953007,-0.485234488,0.705980772,0.915355342,0.479541092
77.9,0.87429202,-1.309510742,-0.973597033,-0.996664354,-0.619152362,0.261414337,0.552914904,1.022255731
78.2,0.87429202,-1.309510742,0.813154076,0.500953007,-0.815476638,-0.681725445,-0.484265148,-0.679073419
78.8,0.87429202,-1.309510742,-2.140454899,-0.247855673,-0.815476638,-1.009918894,-1.481687617,-1.707178262
79,0.87429202,-1.309510742,0.776689768,1.249761688,-0.745225205,-0.658752831,-0.648639003,-0.531274498
79.6,0.87429202,-1.309510742,-0.280775174,0.500953007,-0.338431432,-0.306381799,-0.371973021,-0.156171723
76.2,0.87429202,-1.309510742,0.375582376,1.249761688,-0.040242577,-1.007221339,-1.317641336,-1.12798043
76.3,0.87429202,-1.309510742,0.484975301,-0.996664354,-0.060985737,-1.216659815,-0.942614424,-1.224890553
76.4,0.87429202,-1.309510742,1.688297476,0.500953007,-0.366021733,-0.257570747,0.039432035,-0.058563962
76.5,0.87429202,-1.309510742,0.740225459,0.500953007,-0.596178245,-0.548531273,-1.749541335,-1.431206504
76.5,0.87429202,-1.309510742,0.229725143,1.249761688,0.626054295,1.028251225,0.458784483,-0.527895721
76.6,0.87429202,-1.309510742,-0.280775174,-0.247855673,-0.781738424,-0.260363581,-0.108409091,-0.600432131
76.7,0.87429202,-1.309510742,0.448510993,-0.247855673,-0.465606973,-0.659273848,-1.147324054,-1.408510509
77,0.87429202,-1.309510742,-0.608953949,-0.996664354,0.050680815,0.071189509,-0.297971896,-0.531197601
77,0.87429202,-1.309510742,0.010939293,1.249761688,-0.454614347,0.420657397,0.779527804,0.7362705
